Time,Fx,Fy,Fx_actual,Fy_actual,Sep1,Sep2
1536010753.884042439,0,0,4.746,-0.895,0.00312445,0.00292915
1536010753.888059276,0,0,6.309,1.07,0.00312445,0.00292915
1536010753.892043243,1.8472,0,3.026,2.445,0.00312445,0.00292915
1536010753.896045300,1.8472,0,-2.662,2.22,0.00312445,0.00292915
1536010753.900043569,-3.08215,2.56548,-6.513,0.572,0.00312445,0.00292915
1536010753.904043543,-3.08215,2.56548,-5.636,-1.269,0.00312445,0.00292915
1536010753.908040934,-2.46415,1.92316,-0.652,-1.936,0.00312445,0.00292915
1536010753.912040898,-2.46415,1.92316,4.762,-0.929,0.00312445,0.00292915
1536010753.916041265,2.46416,-0.640688,6.602,1.011,0.00312445,0.00292915
1536010753.920041191,2.46416,-0.640688,3.509,2.459,0.00312445,0.00292915
1536010753.924040251,-0.615381,1.28165,-2.213,2.356,0.00312445,0.00292915
1536010753.928039716,-0.615381,1.28165,-6.318,0.793,0.00312445,0.00292915
1536010753.932049114,-3.08215,2.56548,-5.769,-1.057,0.00312445,0.00292915
1536010753.936039702,-3.08215,2.56548,-0.99,-1.81,0.00312445,0.00292915
1536010753.940042171,0,0.640688,4.47,-0.893,0.00312445,0.00292915
1536010753.944040779,0,0.640688,6.588,1.031,0.00312445,0.00292915
1536010753.948039613,1.8472,0,3.842,2.552,0.00312445,0.00292915
1536010753.952039357,1.8472,0,-1.682,2.559,0.00312445,0.00292915
1536010753.956044851,-3.08215,1.92316,-5.87,1.059,0.00312445,0.00292915
1536010753.960042069,-3.08215,1.92316,-5.632,-0.827,0.00312445,0.00292915
1536010753.964041009,-3.08215,1.92316,-1.18,-1.693,0.00312445,0.00292915
1536010753.968041299,-3.08215,1.92316,4.158,-0.885,0.00312445,0.00292915
1536010753.972041093,1.8472,-0.640688,6.416,1.007,0.00312445,0.00292915
1536010753.976062995,1.8472,-0.640688,3.927,2.58,0.00312445,0.00292915
1536010753.980039497,-0.615381,0.640688,-1.451,2.652,0.00312445,0.00292915
1536010753.984041171,-0.615381,0.640688,-5.722,1.147,0.00312445,0.00292915
1536010753.988040650,-3.70146,1.92316,-5.717,-0.835,0.00312445,0.00292915
1536010753.992040555,-3.70146,1.92316,-1.447,-1.828,0.00312445,0.00292915
1536010753.996041139,-1.23102,0.640688,3.907,-1.091,0.00312445,0.00292915
1536010754.000041363,-1.23102,0.640688,6.356,0.827,0.00312445,0.00292915
1536010754.004041155,1.8472,-0.640688,4.066,2.502,0.00312445,0.00292915
1536010754.008040585,1.8472,-0.640688,-1.275,2.685,0.00312445,0.00292915
1536010754.012041538,-3.08215,1.92316,-5.712,1.244,0.00312445,0.00292915
1536010754.016040869,-3.08215,1.92316,-5.958,-0.741,0.00312445,0.00292915
1536010754.020041110,-3.08215,1.92316,-1.848,-1.791,0.00312445,0.00292915
1536010754.024040085,-3.08215,1.92316,3.535,-1.125,0.00312445,0.00292915
1536010754.028041210,1.8472,-0.640688,6.147,0.75,0.00312445,0.00292915
1536010754.032049244,1.8472,-0.640688,3.992,2.422,0.00312445,0.00292915
1536010754.036041016,-0.615381,0.640688,-1.383,2.616,0.00312445,0.00292915
1536010754.040040363,-0.615381,0.640688,-6.028,1.155,0.00312445,0.00292915
1536010754.044047354,-3.70146,1.92316,-6.521,-0.898,0.00312445,0.00292915
1536010754.048043690,-3.70146,1.92316,-2.515,-2.028,0.00312445,0.00292915
1536010754.052041380,-1.23102,0.640688,2.995,-1.391,0.00312445,0.00292915
1536010754.056048707,-1.23102,0.640688,5.896,0.546,0.00312445,0.00292915
1536010754.060040024,1.8472,-0.640688,4.016,2.35,0.00312445,0.00292915
1536010754.064041044,1.8472,-0.640688,-1.255,2.685,0.00312445,0.00292915
1536010754.068041138,-2.46415,1.92316,-6.003,1.306,0.00312445,0.00292915
1536010754.072053943,-2.46415,1.92316,-6.695,-0.759,0.00312445,0.00292915
1536010754.076041158,-3.08215,1.92316,-2.813,-1.99,0.00312445,0.00292915
1536010754.080007133,-3.08215,1.92316,2.759,-1.505,0.00312445,0.00292915
1536010754.084039707,1.23102,-0.640688,5.888,0.296,0.00312445,0.00292915
1536010754.088061390,1.23102,-0.640688,4.26,2.049,0.00312445,0.00292915
1536010754.092044453,0,0.640688,-0.903,2.447,0.00312445,0.00292915
1536010754.096039805,0,0.640688,-5.75,1.212,0.00312445,0.00292915
1536010754.100040785,-3.75152,1.92316,-6.661,-0.717,0.00305936,0.00292915
1536010754.104049669,-3.75152,1.92316,-2.926,-1.892,0.00305936,0.00292915
1536010754.108042423,-1.87217,0.640688,2.72,-1.434,0.00305936,0.00292915
1536010754.112041966,-1.87217,0.640688,6.125,0.313,0.00305936,0.00292915
1536010754.116042164,1.87218,-0.640688,4.779,2.046,0.00305936,0.00292915
1536010754.120042275,1.87218,-0.640688,-0.313,2.469,0.00305936,0.00292915
1536010754.124043588,-2.49747,1.92316,-5.375,1.26,0.00305936,0.00292915
1536010754.128041170,-2.49747,1.92316,-6.636,-0.689,0.00305936,0.00292915
1536010754.132041882,-3.75152,1.92316,-3.14,-1.927,0.00305936,0.00292915
1536010754.136050784,-3.75152,1.92316,2.534,-1.521,0.00305936,0.00292915
1536010754.140041230,1.24767,0,6.173,0.252,0.00305936,0.00292915
1536010754.144042202,1.24767,0,5.056,2.101,0.00305936,0.00292915
1536010754.148040636,0,0.640688,-0.005,2.675,0.00305936,0.00292915
1536010754.152040129,0,0.640688,-5.265,1.564,0.00305936,0.00292915
1536010754.156041262,-3.75152,2.56548,-6.822,-0.397,0.00305936,0.00292915
1536010754.160041451,-3.75152,2.56548,-3.531,-1.746,0.00305936,0.00292915
1536010754.164041266,-1.87217,1.28165,2.148,-1.478,0.00305936,0.00292915
1536010754.168041150,-1.87217,1.28165,5.979,0.208,0.00305936,0.00292915
1536010754.172041954,1.87218,-0.640688,5.106,2.064,0.00305936,0.00292915
1536010754.176051155,1.87218,-0.640688,0.174,2.709,0.00305936,0.00292915
1536010754.180043176,-2.49747,1.92316,-5.152,1.666,0.00305936,0.00292915
1536010754.184047958,-2.49747,1.92316,-6.924,-0.291,0.00305936,0.00292915
1536010754.188067178,-3.75152,1.92316,-3.843,-1.713,0.00305936,0.00292915
1536010754.192040169,-3.75152,1.92316,1.782,-1.544,0.00305936,0.00292915
1536010754.196057312,1.24767,0,5.762,0.089,0.00305936,0.00292915
1536010754.200040987,1.24767,0,5.149,1.982,0.00305936,0.00292915
1536010754.204039736,0.623703,0.640688,0.425,2.733,0.00305936,0.00292915
1536010754.208039736,0.623703,0.640688,-4.869,1.784,0.00305936,0.00292915
1536010754.212040432,-3.75152,1.92316,-6.78,-0.168,0.00305936,0.00292915
1536010754.216039667,-3.75152,1.92316,-3.875,-1.686,0.00305936,0.00292915
1536010754.220040203,-1.87217,1.28165,1.698,-1.644,0.00305936,0.00292915
1536010754.224039535,-1.87217,1.28165,5.822,-0.059,0.00305936,0.00292915
1536010754.228039548,2.49748,-0.640688,5.457,1.914,0.00305936,0.00292915
1536010754.232039786,2.49748,-0.640688,0.896,2.833,0.00305936,0.00292915
1536010754.236040491,-1.87217,1.28165,-4.47,2.021,0.00305936,0.00292915
1536010754.240061792,-1.87217,1.28165,-6.665,0.07,0.00305936,0.00292915
1536010754.244039903,-3.75152,1.92316,-4.065,-1.594,0.00305936,0.00292915
1536010754.248039689,-3.75152,1.92316,1.407,-1.757,0.00305936,0.00292915
1536010754.252044000,0.623703,0,5.716,-0.314,0.00305936,0.00292915
1536010754.256040074,0.623703,0,5.691,1.652,0.00305936,0.00292915
1536010754.260039742,0.623703,0,1.365,2.673,0.00305936,0.00292915
1536010754.264040666,0.623703,0,-4.053,1.98,0.00305936,0.00292915
1536010754.268043356,-3.75152,1.92316,-6.554,0.091,0.00305936,0.00292915
1536010754.272044707,-3.75152,1.92316,-4.292,-1.578,0.00305936,0.00292915
1536010754.276039681,-2.49747,1.28165,1.043,-1.77,0.00305936,0.00292915
1536010754.280042579,-2.49747,1.28165,5.47,-0.332,0.00305936,0.00292915
1536010754.284039633,1.87218,-0.640688,5.665,1.661,0.00305936,0.00292915
1536010754.288041667,1.87218,-0.640688,1.442,2.71,0.00305936,0.00292915
1536010754.292040289,-1.87217,1.28165,-4.092,2.012,0.00305936,0.00292915
1536010754.296039144,-1.87217,1.28165,-6.836,0.076,0.00305936,0.00292915
1536010754.300039649,-3.75152,1.92316,-4.751,-1.655,0.00305936,0.00292915
1536010754.304045235,-3.75152,1.92316,0.603,-1.883,0.00305936,0.00292915
1536010754.308045179,0.623703,0,5.223,-0.421,0.00305936,0.00292915
1536010754.312040622,0.623703,0,5.641,1.657,0.00305936,0.00292915
1536010754.316041499,0.623703,0,1.518,2.82,0.00305936,0.00292915
1536010754.320039672,0.623703,0,-4.096,2.219,0.00305936,0.00292915
1536010754.324039795,-3.12383,2.56548,-7.037,0.317,0.00305936,0.00292915
1536010754.328039428,-3.12383,2.56548,-5.125,-1.459,0.00305936,0.00292915
1536010754.332040281,-2.49747,1.28165,0.217,-1.794,0.00305936,0.00292915
1536010754.336039464,-2.49747,1.28165,5.022,-0.458,0.00305936,0.00292915
1536010754.340042613,2.49748,-0.640688,5.727,1.528,0.00305936,0.00292915
1536010754.344039795,2.49748,-0.640688,1.813,2.666,0.00305936,0.00292915
1536010754.348044845,-1.87217,1.28165,-3.81,2.103,0.00305936,0.00292915
1536010754.352039662,-1.87217,1.28165,-6.959,0.266,0.00305936,0.00292915
1536010754.356042754,-3.70146,1.92316,-5.275,-1.469,0.00312445,0.00292915
1536010754.360039953,-3.70146,1.92316,0.032,-1.816,0.00312445,0.00292915
1536010754.364039362,0,0,5.07,-0.534,0.00312445,0.00292915
1536010754.368038989,0,0,6.136,1.402,0.00312445,0.00292915
1536010754.372040677,1.23102,0,2.46,2.543,0.00312445,0.00292915
1536010754.376040098,1.23102,0,-3.222,2.036,0.00312445,0.00292915
1536010754.380045728,-3.08215,1.92316,-6.687,0.256,0.00312445,0.00292915
1536010754.384040403,-3.08215,1.92316,-5.345,-1.48,0.00312445,0.00292915
1536010754.388039647,-2.46415,1.28165,-0.174,-1.892,0.00312445,0.00292915
1536010754.392039173,-2.46415,1.28165,5.001,-0.68,0.00312445,0.00292915
1536010754.396044223,1.8472,-0.640688,6.344,1.247,0.00312445,0.00292915
1536010754.400039542,1.8472,-0.640688,2.856,2.446,0.00312445,0.00292915
1536010754.404039520,-1.23102,1.28165,-2.867,2.003,0.00312445,0.00292915
1536010754.408039781,-1.23102,1.28165,-6.566,0.217,0.00312445,0.00292915
1536010754.412043645,-3.70146,2.56548,-5.478,-1.611,0.00312445,0.00292915
1536010754.416044801,-3.70146,2.56548,-0.401,-2.136,0.00312445,0.00292915
1536010754.420039713,0,0.640688,4.888,-0.964,0.00312445,0.00292915
1536010754.424040282,0,0.640688,6.443,1.048,0.00312445,0.00292915
1536010754.428040576,1.23102,0,3.075,2.424,0.00312445,0.00292915
1536010754.432039758,1.23102,0,-2.75,2.153,0.00312445,0.00292915
1536010754.436045271,-3.08215,2.56548,-6.739,0.44,0.00312445,0.00292915
1536010754.440040047,-3.08215,2.56548,-5.951,-1.44,0.00312445,0.00292915
1536010754.444044726,-3.08215,1.92316,-0.992,-2.09,0.00312445,0.00292915
1536010754.448051566,-3.08215,1.92316,4.439,-1.014,0.00312445,0.00292915
1536010754.452045535,1.8472,-0.640688,6.299,1.009,0.00312445,0.00292915
1536010754.456039840,1.8472,-0.640688,3.211,2.511,0.00312445,0.00292915
1536010754.460039722,-1.23102,1.28165,-2.509,2.415,0.00312445,0.00292915
1536010754.464040089,-1.23102,1.28165,-6.594,0.829,0.00312445,0.00292915
1536010754.468042173,-3.70146,2.56548,-6.005,-1.04,0.00312445,0.00292915
1536010754.472040413,-3.70146,2.56548,-1.197,-1.789,0.00312445,0.00292915
1536010754.476046141,-0.615381,0.640688,4.246,-0.851,0.00312445,0.00292915
1536010754.480043955,-0.615381,0.640688,6.295,1.087,0.00312445,0.00292915
1536010754.484039738,1.23102,0,3.46,2.603,0.00312445,0.00292915
1536010754.488041146,1.23102,0,-2.123,2.585,0.00312445,0.00292915
1536010754.492039748,-3.08215,1.92316,-6.301,1.057,0.00312445,0.00292915
1536010754.496039533,-3.08215,1.92316,-5.989,-0.846,0.00312445,0.00292915
1536010754.500040937,-3.08215,1.92316,-1.441,-1.713,0.00312445,0.00292915
1536010754.504042326,-3.08215,1.92316,3.954,-0.899,0.00312445,0.00292915
1536010754.508041676,1.8472,-0.640688,6.193,0.997,0.00312445,0.00292915
1536010754.512040001,1.8472,-0.640688,3.61,2.573,0.00312445,0.00292915
1536010754.516044205,-1.23102,0.640688,-1.883,2.656,0.00312445,0.00292915
1536010754.520039939,-1.23102,0.640688,-6.229,1.178,0.00312445,0.00292915
1536010754.524039342,-3.70146,1.92316,-6.219,-0.775,0.00312445,0.00292915
1536010754.528039574,-3.70146,1.92316,-1.879,-1.769,0.00312445,0.00292915
1536010754.532039465,-1.23102,0.640688,3.554,-1.077,0.00312445,0.00292915
1536010754.536039453,-1.23102,0.640688,6.04,0.773,0.00312445,0.00292915
1536010754.540039463,1.8472,-0.640688,3.731,2.391,0.00312445,0.00292915
1536010754.544041433,1.8472,-0.640688,-1.655,2.551,0.00312445,0.00292915
1536010754.548044373,-3.08215,1.92316,-6.122,1.111,0.00312445,0.00292915
1536010754.552044649,-3.08215,1.92316,-6.355,-0.87,0.00312445,0.00292915
1536010754.556055079,-3.08215,1.92316,-2.188,-1.922,0.00312445,0.00292915
1536010754.560039650,-3.08215,1.92316,3.277,-1.252,0.00312445,0.00292915
1536010754.564040303,1.8472,-0.640688,5.976,0.646,0.00312445,0.00292915
1536010754.568039831,1.8472,-0.640688,3.892,2.354,0.00312445,0.00292915
1536010754.572040471,-0.615381,0.640688,-1.438,2.581,0.00312445,0.00292915
1536010754.576039749,-0.615381,0.640688,-6.067,1.137,0.00312445,0.00292915
1536010754.580040007,-3.70146,2.56548,-6.548,-0.923,0.00312445,0.00292915
1536010754.584039856,-3.70146,2.56548,-2.502,-2.082,0.00312445,0.00292915
1536010754.588060496,-1.23102,0.640688,3.096,-1.491,0.00312445,0.00292915
1536010754.592044289,-1.23102,0.640688,6.112,0.401,0.00312445,0.00292915
1536010754.596043995,1.8472,0,4.307,2.191,0.00312445,0.00292915
1536010754.600039193,1.8472,0,-0.997,2.565,0.00312445,0.00292915
1536010754.604041694,-3.08215,1.92316,-5.887,1.272,0.00312445,0.00292915
1536010754.608039592,-3.08215,1.92316,-6.749,-0.701,0.00312445,0.00292915
1536010754.612039499,-3.65208,1.94916,-2.938,-1.873,0.00318954,0.00286405
1536010754.616044537,-3.65208,1.94916,2.744,-1.366,0.00318954,0.00286405
1536010754.620045528,1.2146,0,6.12,0.443,0.00318954,0.00286405
1536010754.624056991,1.2146,0,4.713,2.215,0.00318954,0.00286405
1536010754.628063444,-0.60717,0.649352,-0.419,2.641,0.00318954,0.00286405
1536010754.632041672,-0.60717,0.649352,-5.476,1.416,0.00318954,0.00286405
1536010754.636041202,-3.65208,1.94916,-6.713,-0.541,0.00318954,0.00286405
1536010754.640039972,-3.65208,1.94916,-3.215,-1.772,0.00318954,0.00286405
1536010754.644041051,-1.82255,0.649352,2.424,-1.361,0.00318954,0.00286405
1536010754.648040522,-1.82255,0.649352,6.015,0.384,0.00318954,0.00286405
1536010754.652040992,1.82256,-0.649352,4.877,2.169,0.00318954,0.00286405
1536010754.656040571,1.82256,-0.649352,-0.161,2.665,0.00318954,0.00286405
1536010754.660041289,-2.43127,1.94916,-5.365,1.5,0.00318954,0.00286405
1536010754.664040502,-2.43127,1.94916,-6.862,-0.469,0.00318954,0.00286405
1536010754.668040685,-3.65208,1.94916,-3.53,-1.793,0.00318954,0.00286405
1536010754.672040116,-3.65208,1.94916,2.152,-1.497,0.00318954,0.00286405
1536010754.676040593,1.2146,-0.649352,5.941,0.19,0.00318954,0.00286405
1536010754.680048621,1.2146,-0.649352,4.991,2.013,0.00318954,0.00286405
1536010754.684041708,0,0,-0.012,2.611,0.00318954,0.00286405
1536010754.688051814,0,0,-5.348,1.533,0.00318954,0.00286405
1536010754.692040110,-3.65208,1.94916,-7.032,-0.434,0.00318954,0.00286405
1536010754.696040009,-3.65208,1.94916,-3.784,-1.851,0.00318954,0.00286405
1536010754.700041293,-1.82255,0.649352,2.001,-1.683,0.00318954,0.00286405
1536010754.704041075,-1.82255,0.649352,6.029,-0.071,0.00318954,0.00286405
1536010754.708040505,1.82256,-0.649352,5.295,1.777,0.00318954,0.00286405
1536010754.712039940,1.82256,-0.649352,0.332,2.485,0.00318954,0.00286405
1536010754.716040415,-2.43127,1.94916,-5.173,1.522,0.00318954,0.00286405
1536010754.720040330,-2.43127,1.94916,-7.124,-0.396,0.00318954,0.00286405
1536010754.724040942,-3.65208,1.94916,-4.057,-1.843,0.00318954,0.00286405
1536010754.728041042,-3.65208,1.94916,1.757,-1.737,0.00318954,0.00286405
1536010754.732041295,0.60717,-0.649352,6.008,-0.15,0.00318954,0.00286405
1536010754.736049545,0.60717,-0.649352,5.554,1.744,0.00318954,0.00286405
1536010754.740043976,0.60717,0,0.757,2.544,0.00318954,0.00286405
1536010754.744061916,0.60717,0,-4.803,1.656,0.00318954,0.00286405
1536010754.748039763,-3.65208,1.94916,-7.007,-0.263,0.00318954,0.00286405
1536010754.752038801,-3.65208,1.94916,-4.253,-1.789,0.00318954,0.00286405
1536010754.756039967,-1.82255,1.29898,1.371,-1.775,0.00318954,0.00286405
1536010754.760042931,-1.82255,1.29898,5.674,-0.209,0.00318954,0.00286405
1536010754.764039661,2.43128,-0.649352,5.478,1.773,0.00318954,0.00286405
1536010754.768041445,2.43128,-0.649352,0.969,2.722,0.00318954,0.00286405
1536010754.772043885,-1.82255,1.29898,-4.47,1.941,0.00318954,0.00286405
1536010754.776039509,-1.82255,1.29898,-6.798,0.006,0.00318954,0.00286405
1536010754.780040854,-3.65208,1.94916,-4.304,-1.658,0.00318954,0.00286405
1536010754.784039603,-3.65208,1.94916,1.14,-1.831,0.00318954,0.00286405
1536010754.788041025,0.60717,0,5.497,-0.393,0.00318954,0.00286405
1536010754.792040865,0.60717,0,5.557,1.584,0.00318954,0.00286405
1536010754.796062244,0.60717,0,1.313,2.634,0.00318954,0.00286405
1536010754.800039659,0.60717,0,-4.052,1.976,0.00318954,0.00286405
1536010754.804039900,-3.65208,1.94916,-6.539,0.096,0.00318954,0.00286405
1536010754.808039824,-3.65208,1.94916,-4.295,-1.611,0.00318954,0.00286405
1536010754.812048979,-2.43127,1.29898,1.018,-1.869,0.00318954,0.00286405
1536010754.816040313,-2.43127,1.29898,5.464,-0.474,0.00318954,0.00286405
1536010754.820040333,2.43128,-0.649352,5.741,1.547,0.00318954,0.00286405
1536010754.824040689,2.43128,-0.649352,1.628,2.701,0.00318954,0.00286405
1536010754.828046744,-1.82255,1.29898,-3.851,2.133,0.00318954,0.00286405
1536010754.832039571,-1.82255,1.29898,-6.663,0.274,0.00318954,0.00286405
1536010754.836039672,-3.65208,1.94916,-4.739,-1.481,0.00318954,0.00286405
1536010754.840039353,-3.65208,1.94916,0.496,-1.822,0.00318954,0.00286405
1536010754.844040948,0.60717,0,5.172,-0.496,0.00318954,0.00286405
1536010754.848039318,0.60717,0,5.822,1.496,0.00318954,0.00286405
1536010754.852041519,1.2146,0,1.943,2.66,0.00318954,0.00286405
1536010754.856047770,1.2146,0,-3.623,2.126,0.00318954,0.00286405
1536010754.860041197,-3.04102,1.94916,-6.773,0.29,0.00318954,0.00286405
1536010754.864040121,-3.04102,1.94916,-5.163,-1.48,0.00318954,0.00286405
1536010754.868039700,-2.49747,1.29898,0.049,-1.879,0.00305936,0.00286405
1536010754.872040425,-2.49747,1.29898,5.042,-0.627,0.00305936,0.00286405
1536010754.876041126,2.49748,-0.649352,6.133,1.325,0.00305936,0.00286405
1536010754.880048930,2.49748,-0.649352,2.505,2.512,0.00305936,0.00286405
1536010754.884039877,-1.24767,1.29898,-3.165,2.042,0.00305936,0.00286405
1536010754.888040939,-1.24767,1.29898,-6.671,0.26,0.00305936,0.00286405
1536010754.892041456,-3.75152,1.94916,-5.384,-1.51,0.00305936,0.00286405
1536010754.896061625,-3.75152,1.94916,-0.223,-1.951,0.00305936,0.00286405
1536010754.900039853,0,0,5.008,-0.729,0.00305936,0.00286405
1536010754.904039920,0,0,6.434,1.255,0.00305936,0.00286405
1536010754.908043454,1.24767,0,2.99,2.528,0.00305936,0.00286405
1536010754.912041680,1.24767,0,-2.771,2.137,0.00305936,0.00286405
1536010754.916039288,-3.12383,1.94916,-6.563,0.359,0.00305936,0.00286405
1536010754.920039308,-3.12383,1.94916,-5.551,-1.499,0.00305936,0.00286405
1536010754.924040407,-2.49747,1.29898,-0.466,-2.066,0.00305936,0.00286405
1536010754.928038622,-2.49747,1.29898,4.92,-0.922,0.00305936,0.00286405
1536010754.932040194,2.49748,-0.649352,6.597,1.086,0.00305936,0.00286405
1536010754.936039700,2.49748,-0.649352,3.294,2.474,0.00305936,0.00286405
1536010754.940041671,-1.24767,1.29898,-2.552,2.218,0.00305936,0.00286405
1536010754.944064129,-1.24767,1.29898,-6.605,0.511,0.00305936,0.00286405
1536010754.948041399,-3.12383,1.94916,-5.852,-1.385,0.00305936,0.00286405
1536010754.952040051,-3.12383,1.94916,-0.855,-2.075,0.00305936,0.00286405
1536010754.956041464,0,0,4.663,-1.053,0.00305936,0.00286405
1536010754.960040604,0,0,6.602,0.933,0.00305936,0.00286405
1536010754.964041209,1.87218,0,3.535,2.434,0.00305936,0.00286405
1536010754.968041410,1.87218,0,-2.231,2.36,0.00305936,0.00286405
1536010754.972041470,-3.12383,1.94916,-6.392,0.776,0.00305936,0.00286405
1536010754.976040739,-3.12383,1.94916,-5.858,-1.147,0.00305936,0.00286405
1536010754.980040960,-3.12383,1.94916,-1.04,-1.995,0.00305936,0.00286405
1536010754.984039257,-3.12383,1.94916,4.474,-1.139,0.00305936,0.00286405
1536010754.988042074,1.87218,-0.649352,6.605,0.795,0.00305936,0.00286405
1536010754.992004212,1.87218,-0.649352,3.801,2.386,0.00305936,0.00286405
1536010754.996042799,-0.623703,0.649352,-1.833,2.458,0.00305936,0.00286405
1536010755.000039878,-0.623703,0.649352,-6.117,0.956,0.00305936,0.00286405
1536010755.004039597,-3.75152,1.94916,-5.892,-1.008,0.00305936,0.00286405
1536010755.008040472,-3.75152,1.94916,-1.351,-1.973,0.00305936,0.00286405
1536010755.012040715,-0.623703,0.649352,4.12,-1.211,0.00305936,0.00286405
1536010755.016040546,-0.623703,0.649352,6.464,0.721,0.00305936,0.00286405
1536010755.020040863,1.87218,-0.649352,3.948,2.399,0.00305936,0.00286405
1536010755.024040459,1.87218,-0.649352,-1.558,2.582,0.00305936,0.00286405
1536010755.028040822,-3.12383,1.94916,-5.974,1.14,0.00305936,0.00286405
1536010755.032040122,-3.12383,1.94916,-6.038,-0.851,0.00305936,0.00286405
1536010755.036039994,-3.12383,1.94916,-1.717,-1.909,0.00305936,0.00286405
1536010755.040040913,-3.12383,1.94916,3.771,-1.248,0.00305936,0.00286405
1536010755.044040858,1.87218,-0.649352,6.352,0.637,0.00305936,0.00286405
1536010755.048040874,1.87218,-0.649352,4.118,2.336,0.00305936,0.00286405
1536010755.052041482,-0.623703,0.649352,-1.258,2.572,0.00305936,0.00286405
1536010755.056043152,-0.623703,0.649352,-5.773,1.159,0.00305936,0.00286405
1536010755.060043486,-3.75152,1.94916,-6.065,-0.855,0.00305936,0.00286405
1536010755.064044285,-3.75152,1.94916,-1.916,-1.96,0.00305936,0.00286405
1536010755.068067389,-1.24767,0.649352,3.588,-1.313,0.00305936,0.00286405
1536010755.072039912,-1.24767,0.649352,6.347,0.616,0.00305936,0.00286405
1536010755.076043104,1.87218,-0.649352,4.298,2.391,0.00305936,0.00286405
1536010755.080039761,1.87218,-0.649352,-1.051,2.68,0.00305936,0.00286405
1536010755.084053748,-3.12383,1.94916,-5.738,1.254,0.00305936,0.00286405
1536010755.088040763,-3.12383,1.94916,-6.279,-0.836,0.00305936,0.00286405
1536010755.092040584,-3.12383,1.29898,-2.26,-2.056,0.00305936,0.00286405
1536010755.096040616,-3.12383,1.29898,3.354,-1.528,0.00305936,0.00286405
1536010755.100040423,1.24767,-0.649352,6.411,0.318,0.00305936,0.00286405
1536010755.104040098,1.24767,-0.649352,4.638,2.078,0.00305936,0.00286405
1536010755.108050943,0,0.649352,-0.672,2.424,0.00305936,0.00286405
1536010755.112039842,0,0.649352,-5.616,1.086,0.00305936,0.00286405
1536010755.116039661,-3.75152,2.60017,-6.546,-0.952,0.00305936,0.00286405
1536010755.120041017,-3.75152,2.60017,-2.758,-2.192,0.00305936,0.00286405
1536010755.124041128,-1.87217,0.640688,2.986,-1.732,0.00305936,0.00292915
1536010755.128041126,-1.87217,0.640688,6.484,0.07,0.00305936,0.00292915
1536010755.132041087,1.87218,-0.640688,5.173,1.866,0.00305936,0.00292915
1536010755.136040677,1.87218,-0.640688,0.014,2.317,0.00305936,0.00292915
1536010755.140043088,-2.49747,1.92316,-5.204,1.087,0.00305936,0.00292915
1536010755.144040565,-2.49747,1.92316,-6.65,-0.908,0.00305936,0.00292915
1536010755.148040124,-3.75152,1.92316,-3.271,-2.178,0.00305936,0.00292915
1536010755.152040118,-3.75152,1.92316,2.415,-1.76,0.00305936,0.00292915
1536010755.156049079,1.24767,0,6.174,0.068,0.00305936,0.00292915
1536010755.160039822,1.24767,0,5.187,1.989,0.00305936,0.00292915
1536010755.164041114,0.623703,0.640688,0.156,2.613,0.00305936,0.00292915
1536010755.168041062,0.623703,0.640688,-5.199,1.505,0.00305936,0.00292915
1536010755.172040589,-3.12383,2.56548,-6.896,-0.495,0.00305936,0.00292915
1536010755.176040426,-3.12383,2.56548,-3.657,-1.895,0.00305936,0.00292915
1536010755.180041050,-1.87217,1.28165,2.123,-1.65,0.00305936,0.00292915
1536010755.184042637,-1.87217,1.28165,6.149,0.069,0.00305936,0.00292915
1536010755.188040224,2.49748,-0.640688,5.426,2.003,0.00305936,0.00292915
1536010755.192040196,2.49748,-0.640688,0.504,2.734,0.00305936,0.00292915
1536010755.196041255,-2.49747,1.92316,-4.921,1.738,0.00305936,0.00292915
1536010755.200040253,-2.49747,1.92316,-6.78,-0.234,0.00305936,0.00292915
1536010755.204087024,-3.12383,1.92316,-3.67,-1.713,0.00305936,0.00292915
1536010755.208039473,-3.12383,1.92316,2.081,-1.601,0.00305936,0.00292915
1536010755.212039802,1.24767,-0.640688,6.168,0.018,0.00305936,0.00292915
1536010755.216048502,1.24767,-0.640688,5.53,1.941,0.00305936,0.00292915
1536010755.220042125,0.623703,0,0.645,2.74,0.00305936,0.00292915
1536010755.224040751,0.623703,0,-4.832,1.821,0.00305936,0.00292915
1536010755.228040195,-3.75152,1.92316,-6.807,-0.137,0.00305936,0.00292915
1536010755.232040229,-3.75152,1.92316,-3.8,-1.685,0.00305936,0.00292915
1536010755.236040653,-2.49747,1.28165,1.96,-1.679,0.00305936,0.00292915
1536010755.240073281,-2.49747,1.28165,6.202,-0.124,0.00305936,0.00292915
1536010755.244043617,1.87218,-0.640688,5.793,1.827,0.00305936,0.00292915
1536010755.248040263,1.87218,-0.640688,1.062,2.723,0.00305936,0.00292915
1536010755.252039981,-2.49747,1.28165,-4.458,1.886,0.00305936,0.00292915
1536010755.256039403,-2.49747,1.28165,-6.666,-0.079,0.00305936,0.00292915
1536010755.260049333,-3.75152,1.92316,-3.931,-1.735,0.00305936,0.00292915
1536010755.264039768,-3.75152,1.92316,1.697,-1.866,0.00305936,0.00292915
1536010755.268039954,0.623703,0,6.025,-0.387,0.00305936,0.00292915
1536010755.272040356,0.623703,0,5.826,1.597,0.00305936,0.00292915
